,SEASONAL_NAIVE_MEAN_3_DAYS,SEASONAL_NAIVE_MEAN_7_DAYS,NAIVE_LAST,ACTUAL
2022-06-08 04:00:00,504.1066666666666,558.4914285714286,891.0,600.89
2022-06-08 05:00:00,498.22333333333336,547.2942857142856,891.0,618.0
2022-06-08 06:00:00,474.27333333333337,573.7442857142856,891.0,625.35
2022-06-08 07:00:00,707.0333333333333,695.1957142857143,891.0,634.05
2022-06-08 08:00:00,807.43,769.6071428571429,891.0,796.94
2022-06-08 09:00:00,900.13,854.6785714285714,891.0,764.08
2022-06-08 10:00:00,840.0766666666667,760.8742857142859,891.0,721.55
2022-06-08 11:00:00,643.1033333333334,686.3357142857142,891.0,722.23
2022-06-08 12:00:00,727.8533333333334,720.2914285714286,891.0,940.0
2022-06-08 13:00:00,739.46,724.7114285714285,891.0,967.6
2022-06-08 14:00:00,831.4566666666666,702.0614285714286,891.0,715.21
2022-06-08 15:00:00,846.9900000000001,699.4200000000001,891.0,631.89
2022-06-08 16:00:00,826.4866666666667,696.2371428571429,891.0,715.21
2022-06-08 17:00:00,907.4399999999999,752.4800000000001,891.0,631.89
2022-06-08 18:00:00,974.68,823.0899999999999,891.0,630.89
2022-06-08 19:00:00,969.0166666666668,894.3228571428572,891.0,715.21
2022-06-08 20:00:00,1005.2299999999999,1010.9942857142858,891.0,1092.32
2022-06-08 21:00:00,1009.9566666666666,1011.1842857142857,891.0,1080.0
2022-06-08 22:00:00,944.2233333333334,978.2442857142858,891.0,941.0
2022-06-08 23:00:00,899.3000000000001,885.5257142857143,891.0,715.21
2022-06-09 00:00:00,661.5933333333334,730.43,715.21,613.59
2022-06-09 01:00:00,617.5566666666666,689.2571428571429,715.21,690.89
2022-06-09 02:00:00,563.21,630.5985714285714,715.21,690.88
2022-06-09 03:00:00,540.2533333333333,582.7585714285715,715.21,690.88
2022-06-09 04:00:00,534.32,558.4885714285714,715.21,690.89
2022-06-09 05:00:00,537.2533333333333,549.7357142857143,715.21,690.88
2022-06-09 06:00:00,546.4033333333333,564.4071428571427,715.21,690.04
2022-06-09 07:00:00,751.4399999999999,692.6857142857143,715.21,650.89
2022-06-09 08:00:00,901.9633333333335,772.8842857142857,715.21,855.89
2022-06-09 09:00:00,970.9733333333334,853.1899999999999,715.21,1131.15
2022-06-09 10:00:00,909.4866666666667,756.0942857142858,715.21,855.89
2022-06-09 11:00:00,733.2233333333334,703.6671428571428,715.21,690.89
2022-06-09 12:00:00,897.6466666666666,768.7328571428571,715.21,690.89
2022-06-09 13:00:00,895.3866666666667,777.0957142857143,715.21,662.8
2022-06-09 14:00:00,902.9133333333333,715.37,715.21,690.88
2022-06-09 15:00:00,893.5766666666667,703.34,715.21,690.88
2022-06-09 16:00:00,921.35,714.12,715.21,690.89
2022-06-09 17:00:00,979.2966666666666,748.9014285714286,715.21,855.89
2022-06-09 18:00:00,1021.9633333333333,802.5028571428572,715.21,940.0
2022-06-09 19:00:00,1007.6833333333334,839.2257142857143,715.21,910.0
2022-06-09 20:00:00,1136.72,988.7542857142856,715.21,914.0
2022-06-09 21:00:00,1125.9466666666667,987.1842857142857,715.21,855.89
2022-06-09 22:00:00,1002.3333333333334,938.4200000000001,715.21,600.23
2022-06-09 23:00:00,904.0666666666666,830.4285714285714,715.21,602.04
2022-06-10 00:00:00,703.11,660.8157142857143,602.04,526.58
2022-06-10 01:00:00,709.4866666666667,655.0985714285715,602.04,827.49
2022-06-10 02:00:00,659.29,629.3085714285714,602.04,715.09
2022-06-10 03:00:00,638.1366666666667,594.7571428571429,602.04,713.06
2022-06-10 04:00:00,635.5933333333332,570.4885714285714,602.04,688.13
2022-06-10 05:00:00,638.9933333333333,570.41,602.04,688.12
2022-06-10 06:00:00,642.4266666666666,580.3728571428571,602.04,688.12
2022-06-10 07:00:00,778.3133333333334,677.1899999999999,602.04,688.13
2022-06-10 08:00:00,923.2766666666666,778.4742857142858,602.04,967.45
2022-06-10 09:00:00,1004.69,861.5485714285714,602.04,1000.09
2022-06-10 10:00:00,883.18,766.0842857142858,602.04,708.35
2022-06-10 11:00:00,707.3966666666666,718.6942857142858,602.04,606.91
2022-06-10 12:00:00,876.9633333333333,783.7585714285715,602.04,541.61
2022-06-10 13:00:00,856.7999999999998,788.5814285714287,602.04,522.54
2022-06-10 14:00:00,823.2066666666666,735.0971428571429,602.04,540.61
2022-06-10 15:00:00,813.87,723.1671428571428,602.04,522.54
2022-06-10 16:00:00,841.6466666666666,731.2357142857144,602.04,489.85
2022-06-10 17:00:00,921.2599999999999,787.5000000000001,602.04,540.41
2022-06-10 18:00:00,945.63,852.15,602.04,606.91
2022-06-10 19:00:00,914.6833333333334,866.7642857142857,602.04,735.61
2022-06-10 20:00:00,1041.72,951.7542857142856,602.04,829.5
2022-06-10 21:00:00,1018.2433333333333,950.2214285714286,602.04,1093.0
2022-06-10 22:00:00,812.7433333333333,856.5957142857143,602.04,840.0
2022-06-10 23:00:00,736.0833333333334,802.0214285714285,602.04,1104.33
2022-06-11 00:00:00,627.9833333333332,621.6285714285714,1104.33,965.91
2022-06-11 01:00:00,746.6433333333334,667.9614285714287,1104.33,1032.0
2022-06-11 02:00:00,680.69,628.97,1104.33,830.27
2022-06-11 03:00:00,665.8233333333333,606.5942857142857,1104.33,784.95
2022-06-11 04:00:00,659.9699999999999,582.9485714285713,1104.33,761.16
2022-06-11 05:00:00,665.6666666666666,582.8685714285714,1104.33,759.86
2022-06-11 06:00:00,667.8366666666666,576.1742857142857,1104.33,633.3
2022-06-11 07:00:00,657.69,668.9385714285714,1104.33,600.91
2022-06-11 08:00:00,873.4266666666666,804.4242857142857,1104.33,600.91
2022-06-11 09:00:00,965.1066666666667,899.517142857143,1104.33,680.0
2022-06-11 10:00:00,761.93,787.7142857142859,1104.33,557.0
2022-06-11 11:00:00,673.3433333333332,723.6085714285715,1104.33,482.0
2022-06-11 12:00:00,724.1666666666666,781.7114285714285,1104.33,442.92
2022-06-11 13:00:00,717.6466666666666,783.8914285714287,1104.33,389.07
2022-06-11 14:00:00,648.9000000000001,741.6185714285714,1104.33,413.43
2022-06-11 15:00:00,615.1033333333334,718.832857142857,1104.33,408.99
2022-06-11 16:00:00,631.9833333333332,721.8757142857145,1104.33,442.92
2022-06-11 17:00:00,676.0633333333334,778.8571428571429,1104.33,514.07
2022-06-11 18:00:00,725.9333333333333,831.9557142857144,1104.33,700.02
2022-06-11 19:00:00,786.94,866.9485714285713,1104.33,864.87
2022-06-11 20:00:00,945.2733333333332,963.3585714285713,1104.33,938.11
2022-06-11 21:00:00,1009.63,990.4657142857143,1104.33,1025.11
2022-06-11 22:00:00,793.7433333333333,869.6999999999999,1104.33,1015.27
2022-06-11 23:00:00,807.1933333333333,856.0685714285713,1104.33,1062.0
2022-06-12 00:00:00,702.0266666666666,687.53,1062.0,945.91
2022-06-12 01:00:00,850.1266666666667,728.6999999999999,1062.0,754.5
2022-06-12 02:00:00,745.4133333333333,646.4399999999999,1062.0,751.31
2022-06-12 03:00:00,729.6300000000001,617.59,1062.0,681.59
2022-06-12 04:00:00,713.3933333333333,607.6271428571429,1062.0,541.99
2022-06-12 05:00:00,712.9533333333334,607.3614285714285,1062.0,541.99
2022-06-12 06:00:00,670.4866666666666,579.9471428571429,1062.0,518.07
2022-06-12 07:00:00,646.6433333333333,670.7257142857143,1062.0,495.69
2022-06-12 08:00:00,808.0833333333334,806.2114285714285,1062.0,531.22
2022-06-12 09:00:00,937.08,896.53,1062.0,504.96
2022-06-12 10:00:00,707.0799999999999,766.1457142857143,1062.0,473.09
2022-06-12 11:00:00,593.2666666666667,633.0485714285714,1062.0,473.09
2022-06-12 12:00:00,558.4733333333334,685.5685714285713,1062.0,459.21
2022-06-12 13:00:00,524.8033333333333,680.0557142857142,1062.0,438.82
2022-06-12 14:00:00,548.3066666666667,693.5,1062.0,438.82
2022-06-12 15:00:00,540.8033333333334,685.0385714285715,1062.0,458.57
2022-06-12 16:00:00,541.22,688.3328571428572,1062.0,473.09
2022-06-12 17:00:00,636.79,752.082857142857,1062.0,473.12
2022-06-12 18:00:00,748.9766666666666,828.8371428571429,1062.0,527.26
2022-06-12 19:00:00,836.8266666666667,876.1057142857143,1062.0,754.5
2022-06-12 20:00:00,893.87,969.9457142857142,1062.0,838.98
2022-06-12 21:00:00,991.3333333333334,1011.9814285714285,1062.0,951.04
2022-06-12 22:00:00,818.5,889.8814285714286,1062.0,1029.42
2022-06-12 23:00:00,922.79,883.0685714285713,1062.0,981.26
2022-06-13 00:00:00,812.8000000000001,719.5385714285713,981.26,707.93
2022-06-13 01:00:00,871.3299999999999,736.7928571428572,981.26,729.07
2022-06-13 02:00:00,765.5566666666667,668.1685714285715,981.26,701.36
2022-06-13 03:00:00,726.5333333333333,641.6057142857143,981.26,648.71
2022-06-13 04:00:00,663.76,612.1614285714286,981.26,648.68
2022-06-13 05:00:00,663.3233333333334,613.2299999999999,981.26,648.7
2022-06-13 06:00:00,613.1633333333334,595.5342857142857,981.26,600.91
2022-06-13 07:00:00,594.91,669.9914285714285,981.26,603.79
2022-06-13 08:00:00,699.86,808.7657142857144,981.26,751.09
2022-06-13 09:00:00,728.35,889.8742857142857,981.26,1000.05
2022-06-13 10:00:00,579.4799999999999,760.3985714285715,981.26,733.54
2022-06-13 11:00:00,520.6666666666666,636.0799999999999,981.26,760.85
2022-06-13 12:00:00,481.24666666666667,689.6528571428571,981.26,734.6
2022-06-13 13:00:00,450.14333333333326,671.3414285714285,981.26,927.95
2022-06-13 14:00:00,464.28666666666663,684.64,981.26,778.85
2022-06-13 15:00:00,463.3666666666666,680.2442857142858,981.26,690.71
2022-06-13 16:00:00,468.61999999999995,694.4,981.26,690.71
2022-06-13 17:00:00,509.2,760.1971428571427,981.26,697.48
2022-06-13 18:00:00,611.3966666666666,834.2971428571428,981.26,659.71
2022-06-13 19:00:00,784.9933333333333,898.29,981.26,630.89
2022-06-13 20:00:00,868.8633333333333,990.1071428571429,981.26,697.48
2022-06-13 21:00:00,1023.0499999999998,1043.2685714285715,981.26,690.45
2022-06-13 22:00:00,961.5633333333334,927.4171428571428,981.26,666.23
2022-06-13 23:00:00,1049.1966666666667,923.1185714285714,981.26,697.48
2022-06-14 00:00:00,873.25,750.8085714285714,697.48,469.45
2022-06-14 01:00:00,838.5233333333334,781.6457142857142,697.48,500.91
2022-06-14 02:00:00,760.98,710.842857142857,697.48,483.92
2022-06-14 03:00:00,705.0833333333334,677.5314285714286,697.48,462.17
2022-06-14 04:00:00,650.61,649.5342857142857,697.48,462.17
2022-06-14 05:00:00,650.1833333333333,650.8071428571428,697.48,467.52
2022-06-14 06:00:00,584.0933333333332,623.9542857142858,697.48,490.03
2022-06-14 07:00:00,566.7966666666666,674.78,697.48,556.68
2022-06-14 08:00:00,627.7400000000001,802.9285714285714,697.48,532.74
2022-06-14 09:00:00,728.3366666666667,885.5957142857143,697.48,526.25
2022-06-14 10:00:00,587.8766666666667,731.6457142857142,697.48,527.92
2022-06-14 11:00:00,571.98,635.0057142857142,697.48,482.1
2022-06-14 12:00:00,545.5766666666667,687.0328571428572,697.48,486.87
2022-06-14 13:00:00,585.2800000000001,692.6828571428571,697.48,527.92
2022-06-14 14:00:00,543.6999999999999,663.0471428571428,697.48,462.15
2022-06-14 15:00:00,519.4233333333333,646.0600000000001,697.48,462.15
2022-06-14 16:00:00,535.5733333333334,660.2157142857143,697.48,437.96
2022-06-14 17:00:00,561.5566666666667,712.6942857142858,697.48,462.15
2022-06-14 18:00:00,628.9966666666667,761.5414285714286,697.48,527.92
2022-06-14 19:00:00,750.0866666666666,818.5600000000002,697.48,600.91
2022-06-14 20:00:00,824.8566666666667,918.4614285714285,697.48,926.9
2022-06-14 21:00:00,888.8666666666667,973.4757142857142,697.48,1150.0
2022-06-14 22:00:00,903.64,855.592857142857,697.48,1130.0
2022-06-14 23:00:00,913.5799999999999,864.76,697.48,722.45
2022-06-15 00:00:00,707.7633333333333,710.4499999999999,722.45,708.82
2022-06-15 01:00:00,661.4933333333335,750.9157142857142,722.45,713.21
2022-06-15 02:00:00,645.5300000000001,686.99,722.45,713.21
2022-06-15 03:00:00,597.4900000000001,653.5557142857143,722.45,713.22
2022-06-15 04:00:00,550.9466666666667,627.7014285714284,722.45,713.21
2022-06-15 05:00:00,552.7366666666667,630.7242857142857,722.45,713.21
2022-06-15 06:00:00,536.3366666666667,606.5457142857142,722.45,755.25
2022-06-15 07:00:00,552.0533333333333,604.3057142857143,722.45,750.91
2022-06-15 08:00:00,605.0166666666667,719.4628571428572,722.45,755.25
2022-06-15 09:00:00,677.0866666666667,800.9399999999999,722.45,748.15
2022-06-15 10:00:00,578.1833333333333,653.9057142857143,722.45,556.49
2022-06-15 11:00:00,572.0133333333333,602.5814285714285,722.45,650.91
2022-06-15 12:00:00,560.2266666666666,613.7285714285715,722.45,713.21
2022-06-15 13:00:00,631.5633333333334,633.8142857142858,722.45,652.71
2022-06-15 14:00:00,559.94,577.1357142857144,722.45,600.91
2022-06-15 15:00:00,537.1433333333333,552.2471428571429,722.45,600.91
2022-06-15 16:00:00,533.92,562.9471428571429,722.45,650.91
2022-06-15 17:00:00,544.25,596.4300000000001,722.45,713.21
2022-06-15 18:00:00,571.63,656.1014285714285,722.45,975.02
2022-06-15 19:00:00,662.0999999999999,744.5699999999999,722.45,1251.89
2022-06-15 20:00:00,821.12,891.0414285714285,722.45,1429.0
2022-06-15 21:00:00,930.4966666666666,977.9271428571428,722.45,1429.0
2022-06-15 22:00:00,941.8833333333333,888.8785714285714,722.45,1280.02
2022-06-15 23:00:00,800.3966666666666,840.6814285714285,722.45,1150.02
2022-06-16 00:00:00,628.7333333333332,705.4557142857142,1150.02,778.38
2022-06-16 01:00:00,647.73,749.7242857142858,1150.02,996.0
2022-06-16 02:00:00,632.83,698.0057142857142,1150.02,763.54
2022-06-16 03:00:00,608.0333333333334,670.6542857142858,1150.02,695.5
2022-06-16 04:00:00,608.02,643.7471428571428,1150.02,580.05
2022-06-16 05:00:00,609.8100000000001,644.3257142857144,1150.02,619.12
2022-06-16 06:00:00,615.3966666666666,625.102857142857,1150.02,658.2
2022-06-16 07:00:00,637.1266666666666,621.0,1150.02,621.09
2022-06-16 08:00:00,679.6933333333333,713.5071428571429,1150.02,580.05
2022-06-16 09:00:00,758.15,798.6642857142857,1150.02,504.84
2022-06-16 10:00:00,605.9833333333333,630.3257142857143,1150.02,540.0
2022-06-16 11:00:00,631.2866666666667,592.3928571428571,1150.02,580.05
2022-06-16 12:00:00,644.8933333333333,581.33,1150.02,540.0
2022-06-16 13:00:00,702.86,588.8299999999999,1150.02,482.98
2022-06-16 14:00:00,613.9699999999999,560.8071428571428,1150.02,482.98
2022-06-16 15:00:00,584.59,547.8214285714286,1150.02,489.06
2022-06-16 16:00:00,593.1933333333333,553.7614285714286,1150.02,570.53
2022-06-16 17:00:00,624.2800000000001,608.0471428571428,1150.02,580.04
2022-06-16 18:00:00,720.8833333333333,705.2628571428571,1150.02,580.04
2022-06-16 19:00:00,827.8966666666666,821.2385714285714,1150.02,580.04
2022-06-16 20:00:00,1017.7933333333334,939.1385714285714,1150.02,763.54
2022-06-16 21:00:00,1089.8166666666666,1027.7842857142857,1150.02,956.67
2022-06-16 22:00:00,1025.4166666666667,937.3100000000001,1150.02,1006.0
2022-06-16 23:00:00,856.65,902.7971428571428,1150.02,793.48
2022-06-17 00:00:00,652.2166666666667,728.9971428571428,793.48,763.54
2022-06-17 01:00:00,736.7066666666666,793.3114285714286,793.48,700.91
2022-06-17 02:00:00,653.5566666666667,708.3857142857142,793.48,930.16
2022-06-17 03:00:00,623.63,671.3142857142857,793.48,950.0
2022-06-17 04:00:00,585.1433333333333,627.9128571428572,793.48,960.91
2022-06-17 05:00:00,599.9499999999999,634.0742857142858,793.48,852.98
2022-06-17 06:00:00,634.4933333333333,620.5542857142857,793.48,535.95
2022-06-17 07:00:00,642.8933333333333,616.7428571428571,793.48,551.37
2022-06-17 08:00:00,622.68,674.1014285714285,793.48,928.32
2022-06-17 09:00:00,593.08,709.1914285714286,793.48,962.55
2022-06-17 10:00:00,541.4699999999999,585.1985714285713,793.48,905.39
2022-06-17 11:00:00,571.02,576.5585714285714,793.48,551.37
2022-06-17 12:00:00,580.0266666666666,559.7742857142857,793.48,490.76
2022-06-17 13:00:00,554.5366666666667,563.1414285714286,793.48,540.31
2022-06-17 14:00:00,515.3466666666667,531.1071428571429,793.48,540.51
2022-06-17 15:00:00,517.3733333333333,518.99,793.48,541.31
2022-06-17 16:00:00,553.1333333333333,536.5671428571428,793.48,551.37
2022-06-17 17:00:00,585.1333333333333,568.64,793.48,597.27
2022-06-17 18:00:00,694.3266666666667,653.8399999999999,793.48,648.25
2022-06-17 19:00:00,810.9466666666667,774.1014285714285,793.48,861.35
2022-06-17 20:00:00,1039.8133333333333,917.6442857142857,793.48,1551.0
2022-06-17 21:00:00,1178.5566666666666,1042.1814285714286,793.48,1561.0
2022-06-17 22:00:00,1138.6733333333334,995.277142857143,793.48,1551.0
2022-06-17 23:00:00,888.65,930.1457142857143,793.48,1494.02
2022-06-18 00:00:00,750.2466666666666,762.8485714285714,1494.02,878.06
2022-06-18 01:00:00,803.3733333333333,775.2285714285715,1494.02,991.18
2022-06-18 02:00:00,802.3033333333333,739.11,1494.02,800.91
2022-06-18 03:00:00,786.2400000000001,705.1628571428572,1494.02,711.9
2022-06-18 04:00:00,751.39,666.8814285714286,1494.02,711.84
2022-06-18 05:00:00,728.4366666666666,657.6257142857141,1494.02,600.91
2022-06-18 06:00:00,649.8000000000001,598.8157142857142,1494.02,487.93
2022-06-18 07:00:00,641.1233333333333,597.2057142857142,1494.02,435.07
2022-06-18 08:00:00,754.54,668.5114285714286,1494.02,514.94
2022-06-18 09:00:00,738.5133333333333,703.8285714285714,1494.02,545.0
2022-06-18 10:00:00,667.2933333333334,613.3471428571429,1494.02,561.2
2022-06-18 11:00:00,594.11,568.6242857142857,1494.02,496.0
2022-06-18 12:00:00,581.3233333333334,552.51,1494.02,450.26
2022-06-18 13:00:00,558.6666666666666,565.6800000000001,1494.02,400.7
2022-06-18 14:00:00,541.4666666666666,531.092857142857,1494.02,386.96
2022-06-18 15:00:00,543.76,521.6714285714286,1494.02,385.35
2022-06-18 16:00:00,590.9366666666666,545.3557142857143,1494.02,416.52
2022-06-18 17:00:00,630.1733333333333,576.7628571428571,1494.02,481.77
2022-06-18 18:00:00,734.4366666666666,659.7457142857141,1494.02,600.91
2022-06-18 19:00:00,897.7600000000001,792.0642857142857,1494.02,900.91
2022-06-18 20:00:00,1247.8466666666666,1020.7157142857143,1494.02,1260.0
2022-06-18 21:00:00,1315.5566666666666,1109.0385714285715,1494.02,1201.5
2022-06-18 22:00:00,1279.0066666666667,1096.8485714285714,1494.02,900.91
2022-06-18 23:00:00,1145.84,985.8157142857142,1494.02,842.55
2022-06-19 00:00:00,806.66,750.2985714285714,842.55,789.38
2022-06-19 01:00:00,896.0299999999999,769.397142857143,842.55,777.45
2022-06-19 02:00:00,831.5366666666665,734.9157142857142,842.55,718.71
2022-06-19 03:00:00,785.8000000000001,694.7271428571429,842.55,718.65
2022-06-19 04:00:00,750.9333333333334,659.8357142857143,842.55,531.15
2022-06-19 05:00:00,691.0033333333332,634.9185714285715,842.55,454.18
2022-06-19 06:00:00,560.6933333333334,578.0485714285713,842.55,458.05
2022-06-19 07:00:00,535.8433333333334,573.5142857142857,842.55,458.05
2022-06-19 08:00:00,674.4366666666666,656.2300000000001,842.55,401.15
2022-06-19 09:00:00,670.7966666666666,684.5428571428572,842.55,386.19
2022-06-19 10:00:00,668.8633333333333,613.9471428571429,842.55,395.44
2022-06-19 11:00:00,542.4733333333334,570.6242857142857,842.55,381.64
2022-06-19 12:00:00,493.67333333333335,553.5585714285714,842.55,368.17
2022-06-19 13:00:00,474.66333333333336,567.3414285714285,842.55,298.32
2022-06-19 14:00:00,470.15000000000003,527.3114285714286,842.55,255.34
2022-06-19 15:00:00,471.9066666666666,518.2942857142856,842.55,298.32
2022-06-19 16:00:00,512.8066666666667,541.5842857142857,842.55,316.57
2022-06-19 17:00:00,553.0266666666666,572.1485714285715,842.55,388.75
2022-06-19 18:00:00,609.7333333333332,645.5871428571428,842.55,472.64
2022-06-19 19:00:00,780.7666666666665,797.2128571428572,842.55,458.05
2022-06-19 20:00:00,1191.5133333333333,1066.7,842.55,718.65
2022-06-19 21:00:00,1239.7233333333334,1134.2371428571428,842.55,912.0
2022-06-19 22:00:00,1152.6366666666665,1080.5114285714285,842.55,902.0
2022-06-19 23:00:00,1043.3500000000001,954.4657142857144,842.55,912.0
2022-06-20 00:00:00,810.3266666666667,727.9371428571429,912.0,932.0
2022-06-20 01:00:00,823.18,772.6757142857142,912.0,1532.58
2022-06-20 02:00:00,816.5933333333332,730.2585714285714,912.0,1470.79
2022-06-20 03:00:00,793.5166666666668,700.0214285714285,912.0,1208.63
2022-06-20 04:00:00,734.6333333333333,658.2871428571427,912.0,1140.77
2022-06-20 05:00:00,636.0233333333333,622.3742857142857,912.0,958.26
2022-06-20 06:00:00,493.9766666666667,569.4742857142858,912.0,918.56
2022-06-20 07:00:00,481.49666666666667,568.1371428571429,912.0,976.47
2022-06-20 08:00:00,614.8033333333334,637.6485714285715,912.0,1640.72
2022-06-20 09:00:00,631.2466666666667,667.5757142857143,912.0,1651.0
2022-06-20 10:00:00,620.6766666666667,602.8542857142857,912.0,1601.97
2022-06-20 11:00:00,476.3366666666666,557.56,912.0,1492.8
2022-06-20 12:00:00,436.3966666666667,540.5528571428573,912.0,1463.52
2022-06-20 13:00:00,413.10999999999996,547.27,912.0,1640.0
2022-06-20 14:00:00,394.27,501.09999999999997,912.0,1666.14
2022-06-20 15:00:00,408.32666666666665,495.40142857142854,912.0,1690.0
2022-06-20 16:00:00,428.15333333333336,519.2242857142857,912.0,1691.0
2022-06-20 17:00:00,489.2633333333333,560.0957142857143,912.0,1666.21
2022-06-20 18:00:00,573.9333333333333,637.7842857142857,912.0,1661.0
2022-06-20 19:00:00,740.1033333333334,754.8628571428571,912.0,1666.14
2022-06-20 20:00:00,1176.55,1049.51,912.0,1671.0
2022-06-20 21:00:00,1224.8333333333333,1128.66,912.0,1711.0
2022-06-20 22:00:00,1117.97,1062.3085714285714,912.0,1666.16
2022-06-20 23:00:00,1082.8566666666666,944.5714285714286,912.0,1111.0
2022-06-21 00:00:00,866.48,759.9471428571429,1111.0,1042.91
2022-06-21 01:00:00,1100.4033333333334,887.4628571428572,1111.0,789.89
2022-06-21 02:00:00,996.8033333333333,840.1771428571428,1111.0,710.8
2022-06-21 03:00:00,879.7266666666668,780.0100000000001,1111.0,710.8
2022-06-21 04:00:00,794.5866666666667,728.5857142857143,1111.0,600.91
2022-06-21 05:00:00,671.1166666666667,666.5971428571428,1111.0,508.73
2022-06-21 06:00:00,621.5133333333333,614.8528571428571,1111.0,521.16
2022-06-21 07:00:00,623.1966666666667,621.3771428571429,1111.0,574.51
2022-06-21 08:00:00,852.27,764.7385714285714,1111.0,600.91
2022-06-21 09:00:00,860.73,760.5685714285713,1111.0,710.8
2022-06-21 10:00:00,852.87,726.9157142857142,1111.0,600.53
2022-06-21 11:00:00,790.1466666666666,662.1242857142857,1111.0,710.8
2022-06-21 12:00:00,760.65,644.6842857142858,1111.0,766.04
2022-06-21 13:00:00,779.6733333333333,648.9914285714286,1111.0,710.8
2022-06-21 14:00:00,769.48,627.8557142857144,1111.0,653.64
2022-06-21 15:00:00,791.2233333333334,638.157142857143,1111.0,653.62
2022-06-21 16:00:00,808.0300000000001,662.1228571428572,1111.0,605.31
2022-06-21 17:00:00,845.5766666666667,698.4857142857143,1111.0,600.53
2022-06-21 18:00:00,911.5166666666668,780.8257142857143,1111.0,600.91
2022-06-21 19:00:00,1008.3666666666668,902.7557142857144,1111.0,781.64
2022-06-21 20:00:00,1216.55,1188.5842857142857,1111.0,1548.0
2022-06-21 21:00:00,1274.8333333333333,1274.452857142857,1111.0,1568.0
2022-06-21 22:00:00,1156.3566666666666,1205.1557142857143,1111.0,1578.0
2022-06-21 23:00:00,955.1833333333334,1003.6457142857142,1111.0,934.99
2022-06-22 00:00:00,921.43,841.87,934.99,642.4
2022-06-22 01:00:00,1033.3066666666666,928.7457142857144,934.99,600.91
2022-06-22 02:00:00,966.7666666666668,872.5885714285714,934.99,584.35
2022-06-22 03:00:00,879.36,815.5285714285716,934.99,592.98
2022-06-22 04:00:00,757.61,748.4057142857143,934.99,700.91
2022-06-22 05:00:00,640.39,672.4842857142856,934.99,779.47
2022-06-22 06:00:00,632.59,619.3000000000001,934.99,600.91
2022-06-22 07:00:00,669.6766666666666,623.9242857142857,934.99,600.91
2022-06-22 08:00:00,880.9266666666666,774.4771428571429,934.99,1000.0
2022-06-22 09:00:00,915.9966666666666,786.9328571428571,934.99,600.91
2022-06-22 10:00:00,865.98,737.2885714285713,934.99,600.89
2022-06-22 11:00:00,861.7466666666666,694.7957142857142,934.99,600.91
2022-06-22 12:00:00,865.91,684.5657142857143,934.99,592.98
2022-06-22 13:00:00,883.04,675.1171428571428,934.99,560.0
2022-06-22 14:00:00,858.3733333333333,655.2114285714287,934.99,571.95
2022-06-22 15:00:00,880.6466666666666,665.5100000000001,934.99,592.98
2022-06-22 16:00:00,870.96,686.0299999999999,934.99,600.91
2022-06-22 17:00:00,885.1633333333333,718.2542857142856,934.99,600.91
2022-06-22 18:00:00,911.5166666666665,791.2528571428571,934.99,700.91
2022-06-22 19:00:00,968.61,928.5742857142858,934.99,937.58
2022-06-22 20:00:00,1312.55,1277.312857142857,934.99,1687.76
2022-06-22 21:00:00,1397.0,1334.1671428571428,934.99,1687.78
2022-06-22 22:00:00,1382.0533333333333,1269.1557142857143,934.99,1025.05
2022-06-22 23:00:00,985.9966666666666,1034.0085714285713,934.99,779.47
2022-06-23 00:00:00,872.4366666666666,832.3814285714286,779.47,884.51
2022-06-23 01:00:00,974.4599999999999,912.7028571428572,779.47,700.91
2022-06-23 02:00:00,921.98,854.1800000000001,779.47,697.05
2022-06-23 03:00:00,837.4699999999999,798.3514285714288,779.47,700.91
2022-06-23 04:00:00,814.1966666666666,746.6485714285715,779.47,700.91
2022-06-23 05:00:00,748.82,681.9499999999999,779.47,700.91
2022-06-23 06:00:00,680.2099999999999,597.2514285714286,779.47,697.02
2022-06-23 07:00:00,717.2966666666666,602.4957142857144,779.47,710.89
2022-06-23 08:00:00,1080.5433333333333,809.4414285714286,779.47,874.0
2022-06-23 09:00:00,987.57,765.8985714285715,779.47,950.0
2022-06-23 10:00:00,934.4633333333333,743.6314285714286,779.47,726.76
2022-06-23 11:00:00,934.8366666666666,687.6528571428571,779.47,616.65
2022-06-23 12:00:00,940.8466666666667,667.39,779.47,705.58
2022-06-23 13:00:00,970.2666666666668,661.8728571428571,779.47,666.86
2022-06-23 14:00:00,963.9100000000002,651.0742857142858,779.47,592.99
2022-06-23 15:00:00,978.8666666666667,664.3771428571428,779.47,655.3
2022-06-23 16:00:00,965.7399999999999,678.8871428571427,779.47,780.8
2022-06-23 17:00:00,955.8833333333332,702.2114285714285,779.47,780.8
2022-06-23 18:00:00,987.6066666666666,752.0942857142857,779.47,780.8
2022-06-23 19:00:00,1128.4533333333334,883.6728571428572,779.47,1067.05
2022-06-23 20:00:00,1635.5866666666668,1314.2785714285712,779.47,1026.8
2022-06-23 21:00:00,1655.5933333333332,1371.1357142857144,779.47,939.2
2022-06-23 22:00:00,1423.07,1232.7314285714285,779.47,873.5
2022-06-23 23:00:00,941.82,981.0728571428572,779.47,873.5
2022-06-24 00:00:00,856.6066666666666,847.5428571428572,873.5,618.64
2022-06-24 01:00:00,697.2366666666667,870.5471428571428,873.5,1053.12
